roadid,lat,lon,lat.1,lon.1
1376,28.5521247,77.2644096,28.5487956,77.2626173
1377,28.5486132,77.2625045,28.5487078,77.2598777
1379,28.5488071,77.2603982,28.5467626,77.2525133
1380,28.5833203,77.1834547,28.5785637,77.176215
1383,28.5841451,77.1838866,28.5833203,77.1834547
1384,28.5517648,77.2642483,28.5488071,77.2603982
1390,28.5436821,77.2053735,28.5456036,77.1977023
1391,28.5433027,77.2093912,28.5432262,77.2092415
1393,28.5704508,77.1352866,28.5702636,77.1340182
1395,28.5448316,77.2473522,28.5427729,77.2418664
1396,28.5451582,77.1996173,28.549533,77.1862268
1398,28.5418494,77.2283374,28.5431416,77.2123599
1400,28.5406845,77.2348054,28.5418494,77.2283374
1401,28.5450381,77.2507337,28.5520504,77.2468861
1402,28.5593895,77.1710004,28.5752478,77.1458601
1404,28.5732014,77.1211892,28.5739587,77.1206639
1407,28.5411741,77.2377766,28.5406845,77.2348054
1409,28.5469857,77.2530963,28.5446056,77.2467747
1414,28.5415455,77.2396887,28.5406986,77.2365937
1415,28.5444011,77.2017624,28.5441795,77.2013147
1416,28.5793337,77.1448999,28.5757192,77.1430263
1417,28.5745952,77.1425675,28.5704508,77.1352866
1419,28.5527086,77.1806035,28.5554196,77.1764373
1420,28.5440575,77.2029153,28.5451582,77.1996173
1421,28.5427729,77.2418664,28.5411741,77.2377766
1423,28.5431282,77.2125276,28.5436469,77.2058789
1424,28.5716363,77.1362148,28.570619,77.1352562
1425,28.5440961,77.2011196,28.5447829,77.2007119
1426,28.5405682,77.2355111,28.5419297,77.2277676
1427,28.5418782,77.2098605,28.5433314,77.2090159
1430,28.549533,77.1862268,28.5527086,77.1806035
1433,28.5467626,77.2525133,28.5448316,77.2473522
1434,28.5429772,77.2093272,28.543386,77.2082912
1435,28.5490941,77.210241,28.5433228,77.2091295
1442,28.5753598,77.1441639,28.5747181,77.142391
1445,28.5707214,77.1630049,28.5758655,77.1578205
1446,28.5697224,77.1636275,28.5707214,77.1630049
1450,28.5703684,77.1339478,28.5669354,77.1341898
1453,28.5431416,77.2123599,28.5436075,77.2064441
1456,28.5410568,77.2320079,28.5415268,77.2313537
1458,28.5752478,77.1458601,28.5753598,77.1441639
1460,28.5428757,77.2421326,28.5415825,77.2397517
1462,28.5436075,77.2064441,28.5440575,77.2029153
1463,28.5678257,77.1312183,28.5676834,77.1293301
1469,28.6649047,77.2307002,28.6686034,77.2268107
1471,28.6619464,77.239363,28.6608653,77.238301
1472,28.6615718,77.2387833,28.6618971,77.2387391
1473,28.6687446,77.2268273,28.6812383,77.2227538
1474,28.6599988,77.2369479,28.6594598,77.2365738
1477,28.6679464,77.2244153,28.6680775,77.2243478
1479,28.6497607,77.2389808,28.6623837,77.2338396
1483,28.6615176,77.2396724,28.6615526,77.238898
1486,28.660344,77.2359804,28.6613537,77.235501
1491,28.6593855,77.2433667,28.66314,77.2365091
1492,28.6595651,77.2363294,28.6600719,77.2354159
1495,28.6627383,77.2211897,28.6615313,77.2209366
1496,28.6615313,77.2209366,28.6614295,77.2209427
1498,28.6629206,77.2212279,28.6627383,77.2211897
1501,28.6627115,77.2153619,28.6641775,77.2080818
1502,28.6615313,77.2209366,28.6614182,77.22066
1503,28.6594814,77.2159243,28.6627115,77.2153619
1507,28.7367565,77.1567499,28.7365001,77.1548247
1509,28.7324727,77.1577078,28.7328394,77.1537266
1510,28.7088364,77.1749227,28.70794,77.1741914
1511,28.7313618,77.1505594,28.7238404,77.1416262
1513,28.7339005,77.1833934,28.7331245,77.1834697
1514,28.7110912,77.1776945,28.7088364,77.1749227
1518,28.7342923,77.1584669,28.735122,77.1579708
1519,28.7003304,77.2003405,28.7075064,77.1791651
1524,28.7360448,77.1549787,28.7351838,77.1536955
1526,28.7100229,77.1756415,28.7106492,77.1755093
1528,28.706933,77.1733865,28.7043021,77.1709614
1533,28.697207,77.208791,28.7003304,77.2003405
1534,28.7358696,77.1551067,28.7822625,77.1412699
1535,28.735122,77.1579708,28.735527,77.1572721
1536,28.7328394,77.1537266,28.7328631,77.1535355
1537,28.7102364,77.17587,28.7340836,77.1563744
1539,28.7340147,77.1544771,28.7336336,77.1542303
1540,28.7359138,77.1572796,28.7367565,77.1567499
1544,28.7340147,77.1544771,28.7319084,77.1513842
1546,28.7319084,77.1513842,28.7313618,77.1505594
1548,28.7074658,77.1738085,28.706933,77.1733865
1552,28.735527,77.1572721,28.735555,77.1571423
1554,28.6969421,77.2095365,28.697207,77.208791
1555,28.7336336,77.1542303,28.7332736,77.1542233
1556,28.735242,77.1555785,28.7358696,77.1551067
1558,28.7328631,77.1535355,28.73271,77.1525734
1560,28.711196,77.177957,28.7101802,77.1763768
1562,28.692557,77.2204894,28.6969421,77.2095365
1564,28.7366877,77.1596595,28.7325705,77.1578154
1567,28.5901748,77.1688389,28.594676,77.1661831
1568,28.7352189,77.1566115,28.7345601,77.1554771
1569,28.6878588,77.0958875,28.6883263,77.0952425
1572,28.6924376,77.1006275,28.692721,77.1000244
1574,28.7267355,77.1439469,28.730529,77.1403987
1575,28.6829783,77.0953062,28.6758726,77.0939975
1576,28.6831161,77.0953307,28.6812273,77.0949953
1577,28.7041737,77.1314809,28.7038864,77.1314818
1578,28.695479,77.1553238,28.6933083,77.1556034
1579,28.751486,77.0550372,28.7268275,77.0989777
1582,28.69084,77.0973734,28.6862398,77.0958751
1584,28.7037546,77.130947,28.6891509,77.0964037
1585,28.6687542,77.092871,28.6548793,77.089182
1588,28.6540964,77.0886955,28.6316585,77.0818079
1589,28.6812273,77.0949953,28.6778841,77.0943266
1590,28.7184418,77.1399839,28.7346298,77.1146686
1592,28.6968872,77.0992415,28.6888057,77.1019748
1594,28.6737539,77.1395564,28.6741193,77.1363615
1596,28.7238404,77.1416262,28.7235805,77.1414919
1599,28.6974821,77.1187944,28.6977725,77.1184075
1600,28.6891509,77.0964037,28.6879224,77.096164
1604,28.6868362,77.1212092,28.7120931,77.1021342
1609,28.7036875,77.1313976,28.7035925,77.1309589
1610,28.6883263,77.0952425,28.6880486,77.0819852
1613,28.6879224,77.096164,28.6834251,77.0953856
1614,28.6778841,77.0943266,28.6696286,77.0930204
1615,28.6980381,77.1193199,28.6975087,77.1189164
1617,28.6801681,77.0948944,28.6795412,77.0953893
1618,28.7041348,77.1312858,28.7037546,77.130947
1620,28.6930297,77.1010957,28.6924961,77.1007193
1621,28.6834251,77.0953856,28.6831161,77.0953307
1623,28.6696286,77.0930204,28.6687542,77.092871
1624,28.6793249,77.0953309,28.6787785,77.0947194
1626,28.7235805,77.1414919,28.7041348,77.1312858
1628,28.6727916,77.0934987,28.6694449,77.0931107
1633,28.6548793,77.089182,28.6540964,77.0886955
1634,28.7064347,77.1332952,28.7019702,77.1284937
1635,28.6317282,77.0825976,28.6315452,77.0826918
1637,28.6306681,77.0800856,28.6320384,77.0836872
1639,28.6315452,77.0826918,28.6300078,77.0826553
1640,28.6289802,77.0760982,28.6306681,77.0800856
1641,28.6302384,77.0789061,28.6325225,77.0849039
1642,28.700272,77.1404995,28.698767,77.1386847
1644,28.6998856,77.1509765,28.700272,77.1404995
1645,28.7004076,77.1404416,28.7004076,77.1404416
1646,28.7003534,77.1404005,28.7086194,77.1351006
1648,28.6933083,77.1556034,28.6933461,77.1527886
1649,28.7001705,77.1557439,28.7001998,77.1552728
1650,28.6973307,77.1570125,28.6970767,77.1562139
1662,28.6994308,77.1573528,28.6990708,77.157166
1663,28.700441,77.1563179,28.7003263,77.1561117
1664,28.6944851,77.1589455,28.6948429,77.1587718
1665,28.6976571,77.1561189,28.7001705,77.1557439
1668,28.6933461,77.1527886,28.7263853,77.0994425
1669,28.6973244,77.1561879,28.6835984,77.1470618
1670,28.6988748,77.1570642,28.696185,77.1556544
1671,28.6954367,77.1468129,28.6911995,77.1353883
1672,28.6989509,77.1569812,28.6979052,77.1564599
1673,28.6948429,77.1587718,28.6976571,77.1561189
1675,28.7007459,77.1359653,28.6872338,77.1355564
1679,28.7003263,77.1561117,28.7001858,77.1558402
1680,28.7001068,77.1526839,28.6942167,77.1499985
1682,28.7001858,77.1558402,28.6977645,77.1561704
1683,28.7001569,77.1557784,28.7001569,77.1557784
1684,28.6933437,77.1555147,28.6937187,77.1544963
1685,28.6990708,77.157166,28.6988748,77.1570642
1686,28.6942517,77.1498877,28.7067416,77.1424686
1687,28.6991252,77.1570896,28.6989509,77.1569812
1689,28.6994553,77.1521501,28.699484,77.1514859
1692,28.6893261,77.1425212,28.6856184,77.142522
1694,28.7097964,77.1691587,28.700441,77.1563179
1696,28.6979052,77.1564599,28.6973244,77.1561879
1698,28.6921246,77.1536039,28.6938654,77.151109
1700,28.6908953,77.1765853,28.7028247,77.1667182
1701,28.6734748,77.1397642,28.6734748,77.1397642
1704,28.6828854,77.1465493,28.682891,77.1461859
1706,28.6734402,77.1401464,28.6660108,77.1339158
1707,28.646712,77.2052831,28.6520435,77.2047973
1709,28.6848069,77.1488584,28.6811616,77.1434374
1711,28.6835984,77.1470618,28.6827328,77.1457671
1715,28.6736049,77.1405906,28.6737539,77.1395564
1717,28.6833074,77.1468123,28.6828776,77.1466807
1718,28.6808886,77.1547276,28.680758,77.1510272
1719,28.6697533,77.1382243,28.6693303,77.1379636
1720,28.675542,77.1407091,28.6711541,77.139062
1723,28.6736143,77.1396621,28.6741193,77.1363615
1724,28.6786832,77.1416851,28.675542,77.1407091
1725,28.6827328,77.1457671,28.6789859,77.1417783
1727,28.6711541,77.139062,28.6687205,77.1370794
1731,28.6771607,77.1412163,28.6740053,77.1403922
1733,28.673182,77.14355,28.6735152,77.1403005
1735,28.6789859,77.1417783,28.6786832,77.1416851
1736,28.6686746,77.1664327,28.6687895,77.1661903
1737,28.6711146,77.1576365,28.6736049,77.1405906
1740,28.6700462,77.1616144,28.6707721,77.1595507
1742,28.6663762,77.1635914,28.6369672,77.0969542
1743,28.6685023,77.1649697,28.6666871,77.163883
1745,28.6709914,77.1580064,28.6711146,77.1576365
1746,28.6641775,77.2080818,28.6724179,77.1696028
1747,28.6687895,77.1661903,28.6684534,77.1655961
1750,28.6694558,77.1654893,28.6686424,77.1650926
1754,28.6686618,77.1644489,28.6709914,77.1580064
1757,28.6685218,77.1645509,28.6685218,77.1645509
1758,28.6697995,77.1656961,28.6694558,77.1654893
1763,28.6657237,77.1733401,28.6700462,77.1616144
1764,28.6663392,77.1637003,28.6663392,77.1637003
1765,28.6664199,77.163911,28.6635297,77.1585261
1770,28.6561806,77.1505508,28.6585356,77.1467354
1771,28.6635297,77.1585261,28.6635297,77.1585261
1773,28.6600202,77.1517455,28.6600202,77.1517455
1774,28.6599101,77.1440775,28.6668826,77.1379914
1775,28.6585356,77.1467354,28.6599101,77.1440775
1777,28.6596024,77.151679,28.6568131,77.1497604
1779,28.6543423,77.1536004,28.6561806,77.1505508
1780,28.6587427,77.1461271,28.658866,77.1446746
1781,28.6633585,77.1582288,28.6598409,77.1519602
1786,28.6576722,77.1481436,28.6607435,77.1427829
1790,28.6537173,77.1240793,28.6543088,77.123944
1791,28.6539841,77.1246855,28.6532322,77.124324
1798,28.655605,77.1259022,28.6487842,77.1257094
1799,28.6603855,77.1293153,28.655605,77.1259022
1803,28.6653833,77.1331523,28.6676774,77.1121983
1804,28.6687205,77.1370794,28.6672452,77.1353477
1809,28.6532322,77.124324,28.6512122,77.1246232
1811,28.6614232,77.1293777,28.6603855,77.1293153
1812,28.6672452,77.1353477,28.6614232,77.1293777
1813,28.6507654,77.1247322,28.6527803,77.1239648
1816,28.6668826,77.1379914,28.6672091,77.1375548
1817,28.6676693,77.1369847,28.667837,77.1361998
1818,28.6539841,77.1246855,28.6520588,77.1051618
1820,28.6672091,77.1375548,28.6683805,77.1365525
1823,28.6157517,77.1364155,28.6306496,77.1325552
1827,28.6366586,77.1301394,28.6370844,77.1293448
1828,28.631667,77.1321582,28.6339782,77.1312756
1832,28.6324016,77.1318665,28.6404748,77.128834
1833,28.6275058,77.1337819,28.6311984,77.132341
1836,28.6339782,77.1312756,28.6397055,77.1291163
1837,28.6163696,77.1363743,28.6275058,77.1337819
1842,28.6568341,77.1494934,28.6373362,77.1300985
1843,28.6311984,77.132341,28.631667,77.1321582
1844,28.6397055,77.1291163,28.6487595,77.1256046
1845,28.6375368,77.130731,28.6369517,77.1303581
1848,28.5912197,77.168104,28.5935076,77.1666102
1849,28.5952713,77.1683386,28.5925005,77.1681447
1850,28.595324,77.1682879,28.5949449,77.1675669
1855,28.5928616,77.166982,28.5941735,77.1665332
1856,28.594676,77.1661831,28.5958855,77.1650791
1859,28.5970169,77.1666398,28.5967379,77.1665365
1861,28.5924553,77.1673537,28.5928616,77.166982
1863,28.5949449,77.1675669,28.5939366,77.1655687
1864,28.5966517,77.1659268,28.5952415,77.1659572
1865,28.5958855,77.1650791,28.5962252,77.1647897
1867,28.6017988,77.1685216,28.5970169,77.1666398
1869,28.5967379,77.1665365,28.5954406,77.1660701
1872,28.5955665,77.1687492,28.5952713,77.1683386
1873,28.5925005,77.1681447,28.5924553,77.1673537
1875,28.5955665,77.1687492,28.595324,77.1682879
1876,28.5949181,77.1655602,28.5984037,77.163531
1878,28.7071858,77.1788726,28.7073592,77.1784187
1880,28.675153,77.1885358,28.66816,77.1826382
1881,28.6697916,77.2074422,28.6762009,77.2026702
1882,28.6813547,77.1985589,28.6814029,77.1981902
1883,28.6677461,77.2094762,28.6660791,77.20883
1885,28.6930065,77.2010538,28.6952572,77.1946762
1888,28.6816945,77.1986524,28.6813893,77.1986286
1890,28.6676658,77.2094516,28.6697916,77.2074422
1891,28.6693616,77.1830843,28.6699268,77.1825964
1894,28.6659515,77.2018163,28.6687447,77.1760407
1895,28.6763187,77.2024098,28.6763187,77.2024098
1902,28.6985064,77.1856365,28.697039,77.1826984
1904,28.6840375,77.196517,28.6843864,77.1963597
1906,28.6642761,77.1808151,28.6634669,77.1804904
1908,28.6764173,77.2024568,28.6840375,77.196517
1909,28.6844362,77.2028877,28.679569,77.1954195
1910,28.6698592,77.1841258,28.6694805,77.1832529
1912,28.66816,77.1826382,28.6642761,77.1808151
1914,28.6791751,77.1940783,28.6775853,77.188602
1916,28.6789199,77.1942784,28.6789199,77.1942784
1917,28.655057,77.204239,28.655057,77.204239
1918,28.6524864,77.2048734,28.6657237,77.1733401
1919,28.6427645,77.2031462,28.6451195,77.1976774
1920,28.6461185,77.2050986,28.646664,77.2048675
1921,28.646404,77.2054181,28.6431327,77.2036534
1922,28.6464139,77.205892,28.6460665,77.2052336
1924,28.6755712,77.1680529,28.6760485,77.1677917
1927,28.6760485,77.1677917,28.6944851,77.1589455
1930,28.6465267,77.205173,28.6583582,77.1825156
1933,28.6442161,77.2178541,28.6464394,77.2054854
1936,28.6520435,77.2047973,28.6550498,77.2041078
1937,28.6429985,77.2030405,28.6429985,77.2030405
1938,28.6463952,77.2053603,28.6463952,77.2053603
1939,28.6520435,77.2047973,28.6524412,77.2044108
1940,28.6848737,77.0007177,28.6821876,77.0624425
1942,28.7213903,76.8661889,28.7041311,76.9066186
1943,28.7119421,77.2313384,28.7120206,77.2301048
1944,28.7120206,77.2301048,28.7117742,77.2298294
1947,28.7111053,77.2274186,28.7108344,77.226735
1952,28.716782,77.1817358,28.7187371,77.1800265
1953,28.7111053,77.2274186,28.7105876,77.2273177
1955,28.7316478,77.1830805,28.7322286,77.1826032
1956,28.7324955,77.1833246,28.7252516,77.1827647
1957,28.7331245,77.1834697,28.7324955,77.1833246
1959,28.7092323,77.2270017,28.7096865,77.226956
1960,28.7117742,77.2298294,28.7112115,77.2277158
1961,28.7319292,77.1838236,28.7316342,77.1832308
1963,28.7137147,77.226605,28.7352189,77.1566115
1965,28.7112115,77.2277158,28.7111053,77.2274186
1966,28.697039,77.1826984,28.6969294,77.18216
1968,28.6969294,77.18216,28.6838058,77.1646997
1969,28.6804507,77.185292,28.6809123,77.1851054
1971,28.6837287,77.164454,28.6844004,77.1561654
1972,28.6809123,77.1851054,28.6881026,77.1744033
1973,28.6838058,77.1646997,28.6837287,77.164454
1976,28.7101802,77.1763768,28.70794,77.1741914
1978,28.70794,77.1741914,28.7074658,77.1738085
1980,28.6967306,77.1953321,28.701985,77.1870402
1982,28.7045661,77.1894223,28.7006427,77.1837619
1984,28.6978792,77.1860283,28.6983072,77.185313
1990,28.7011893,77.1626896,28.7049965,77.1603309
1992,28.7034576,77.1577136,28.7131926,77.1506869
1993,28.7065012,77.1631973,28.7162443,77.1561367
1995,28.7038526,77.1701518,28.7087349,77.1670558
1999,28.8842882,77.1179108,28.8578422,77.1246867
2002,28.802727,77.1431735,28.802433,77.143237
2003,28.7827816,77.141387,28.7822851,77.141423
2006,28.802433,77.143237,28.7827816,77.141387
2009,28.7410946,77.1535928,28.7404635,77.1520955
2011,28.7225677,77.1653219,28.7202716,77.161785
2012,28.7095736,77.1687474,28.7204507,77.1593068
2015,28.7172024,77.1579089,28.7120011,77.1490047
2017,28.7120011,77.1490047,28.7118949,77.1488837
2019,28.7114423,77.1483822,28.7114423,77.1483822
2020,28.7118949,77.1488837,28.7116463,77.1487078
2023,28.7114395,77.148524,28.7040814,77.139097
2024,28.7363056,77.115358,28.7349752,77.1141652
2029,28.7265428,77.1294875,28.7251893,77.1283001
2030,28.7391883,77.1089167,28.7455264,77.1040751
2031,28.7312229,77.1404125,28.7351666,77.1368916
2032,28.7404635,77.1520955,28.7430932,77.1406104
2034,28.7357852,77.1286848,28.74169,77.1200094
2036,28.730275,77.1238012,28.7290547,77.1227227
2040,28.7332208,77.1353312,28.7270452,77.1299282
2042,28.7435678,77.1218044,28.7368375,77.1158341
2044,28.7204024,77.1354407,28.7008972,77.1179917
2046,28.7320233,77.1186513,28.7200115,77.1079269
2048,28.7368375,77.1158341,28.7363056,77.115358
2054,28.7270452,77.1299282,28.7265428,77.1294875
2056,28.7385659,77.1093014,28.7391883,77.1089167
2057,28.7312329,77.1405335,28.7305257,77.1405281
2058,28.7309933,77.1244362,28.730275,77.1238012
2059,28.7407122,77.1331166,28.7392531,77.1318346
2061,28.736817,77.1385058,28.7449047,77.1318796
2064,28.7427548,77.1401732,28.7334539,77.1354856
2065,28.7392531,77.1318346,28.7391392,77.131632
2066,28.7334539,77.1354856,28.7332208,77.1353312
2067,28.7391392,77.131632,28.7309933,77.1244362
2073,28.7263853,77.0994425,28.726753,77.0989089
2076,28.7443839,77.1285318,28.7443153,77.1283828
2078,28.7182282,77.139818,28.718496,77.1396898
2079,28.7170127,77.1125043,28.6986429,77.0965879
2080,28.7039131,77.1142216,28.6965343,77.1075791
2083,28.6949939,77.1081514,28.7022954,77.099246
2086,28.7192133,77.1795708,28.7235116,77.1754891
2090,28.7249855,77.1827456,28.7110912,77.1776945
2092,28.7252516,77.1827647,28.7249855,77.1827456
2098,28.7321503,77.1603496,28.7312438,77.1588432
2106,28.7307209,77.0757409,28.7223352,77.0872533
2107,28.7247424,77.0729455,28.7177005,77.0831611
2109,28.7345911,77.0877223,28.7266706,77.0806964
2110,28.7334082,77.0894391,28.7208916,77.0783772
2112,28.7301495,77.0941647,28.7176408,77.0831015
2113,28.7037738,77.0879898,28.7034188,77.0885884
2115,28.7254235,77.0567443,28.7095638,77.0811467
2118,28.6965151,77.0993455,28.697751,77.0833016
2119,28.7033439,77.0887046,28.6930187,77.0819184
2123,28.6946614,77.1054097,28.6986429,77.0965879
2124,28.7081379,77.082463,28.7037738,77.0879898
2131,28.6448609,77.221831,28.6442161,77.2178541
2134,28.642697,77.226798,28.6450617,77.2232352
2142,28.6502987,77.24516,28.6504559,77.2447067
2143,28.6395404,77.2469668,28.6424542,77.2271754
2145,28.6391854,77.2467381,28.6395033,77.2464134
2150,28.5865926,77.2533052,28.5844751,77.2533477
2151,28.6379548,77.2412514,28.6278634,77.2414944
2152,28.6249159,77.2404999,28.6248402,77.2401831
2156,28.6258728,77.2314803,28.6310273,77.2223218
2158,28.6256272,77.2408078,28.6151513,77.2333584
2159,28.6249159,77.2404999,28.6256183,77.2324362
2160,28.6248512,77.2399986,28.625183,77.2398896
2164,28.5588971,77.2734359,28.5583644,77.2725077
2179,28.5688121,77.2083659,28.5447656,77.2016025
2181,28.5652307,77.2077291,28.5652616,77.2074387
2189,28.6134898,77.0872561,28.6108515,77.0840752
2195,28.6454516,77.1969477,28.6457257,77.1968847
2205,28.6600299,77.2362971,28.6623312,77.2156458
2214,28.5745261,77.3081182,28.5851138,77.2998112
2217,28.628012,77.2720629,28.6280046,77.2710987
2219,28.6149342,77.3202506,28.5887061,77.2971254
2222,28.6282357,77.2719305,28.6288701,77.2714172
2224,28.6288721,77.2712536,28.6282389,77.2704558
2230,28.6280046,77.2710987,28.6278941,77.2593457
2232,28.5796289,77.29518,28.5791916,77.2933063
2233,28.580473,77.2958336,28.5796289,77.29518
2235,28.5481957,77.1051708,28.5512559,77.1037261
2237,28.5567257,77.0903792,28.5583035,77.0857722
2239,28.6724179,77.1696028,28.6697995,77.1656961
2240,28.5785637,77.176215,28.572072,77.1619553
2242,28.5984263,77.0635513,28.603135,77.0700316
2261,28.5372771,77.2893196,28.5360484,77.2867102
2270,28.5767283,77.3179465,28.5750001,77.3156452
2271,28.5788927,77.3209769,28.5779078,77.3195393
2272,28.5610423,77.3397542,28.5623857,77.3378344
2276,28.5774397,77.3183798,28.5891703,77.3025306
2281,28.6381924,77.0994905,28.6366859,77.0969278
2284,28.6989285,77.2047048,28.7255004,77.1977441
2286,28.627124,77.2059306,28.6277939,77.2051891
2287,28.4622108,77.095418,28.4630099,77.0944997
2290,28.4674655,77.1075643,28.4682171,77.1075478
2291,28.4785186,77.0944788,28.4782989,77.0939014
2292,28.4675994,77.1083819,28.4673586,77.1076524
2294,28.6199613,77.2269176,28.6300861,77.2209064
2295,28.6155069,77.2295382,28.6194338,77.2272244
2297,28.3932503,77.3123319,28.427151,77.3095652
2299,28.5349553,77.2854779,28.5365216,77.2845972
2300,28.6276258,77.2413138,28.627503,77.2405503
2301,28.6060626,77.1436314,28.6058895,77.1436316
2302,28.5858726,77.2986361,28.5876986,77.2973781
2306,28.5858726,77.2986361,28.5960761,77.2925601
2307,28.5818237,77.3027186,28.5819969,77.3019008
2308,28.5831244,77.3059612,28.5822137,77.3042749
2310,28.4888794,77.0905987,28.4977514,77.0894572
2312,28.4894681,77.0899439,28.4977514,77.0894572
2313,28.4977514,77.0894572,28.4980904,77.0889468
2314,28.5077424,77.095223,28.4985228,77.0893863
2315,28.6343644,77.0897279,28.6301994,77.0914432
2319,28.6301994,77.0914432,28.6219826,77.0929651
2325,28.6341382,77.2170143,28.6397254,77.207644
2327,28.6352013,77.2497182,28.6348524,77.2471507
2328,28.6358621,77.2564217,28.6352013,77.2497182
2350,28.5432313,77.0129098,28.5348913,77.0466503
2352,28.5674344,77.1271531,28.5691293,77.1242052
2353,28.564967,77.1338836,28.5673533,77.1295435
2354,28.5670585,77.1283062,28.5674344,77.1271531
2356,28.5232859,77.1909541,28.5240289,77.1901562
2359,28.5255203,77.1872939,28.5264875,77.1872087
2360,28.5231153,77.1907952,28.5228627,77.1900051
2361,28.5277721,77.189443,28.5275803,77.189429
2363,28.5275616,77.1892147,28.5274328,77.1888802
2368,28.5419778,77.3006412,28.5415669,77.2995767
2370,28.5415669,77.2995767,28.5369041,77.2884535
2371,28.4153345,77.118061,28.4085721,77.1019146
2374,28.3930936,77.0937162,28.4172422,77.0909713
2375,28.3964115,77.1032166,28.4180069,77.1004314
2376,28.4027191,77.1024152,28.4031605,77.1018761
2377,28.4021967,77.0929846,28.4016179,77.0925025
2379,28.4015762,77.0923381,28.4018931,77.0915804
2380,28.4020074,77.0915623,28.4028585,77.0921879
2382,28.4066796,77.0589969,28.4064795,77.0591072
2383,28.4064795,77.0591072,28.3892897,77.0688075
2387,28.4177026,77.101083,28.4181784,77.1010501
2389,28.4087196,77.102658,28.4080538,77.1021714
2391,28.4008304,77.0170096,28.4195386,77.105248
2392,28.4363488,77.1226603,28.4193778,77.1052757
2393,28.6186663,77.2096351,28.6189989,77.2095009
2402,28.4059188,76.9904773,28.4008304,77.0170096
2407,28.6177485,77.0021903,28.6138456,77.0161074
2410,28.5447656,77.2016025,28.5275616,77.1892147
2411,28.6036182,77.1965495,28.60348,77.1962357
2416,28.60348,77.1962357,28.6023704,77.1936354
2430,28.4900167,77.0898536,28.49015,77.0888999
2431,28.4639714,77.0348179,28.4733591,77.0551419
2451,28.6276258,77.2413138,28.6277815,77.2413058
2453,28.637624,77.2409862,28.6497607,77.2389808
2467,28.5027164,77.0676363,28.5381213,77.092335
2468,28.4773491,77.0680413,28.5217431,77.0980183
2470,28.6399778,77.2422313,28.6392766,77.2412525
2471,28.6405168,77.2392967,28.6399873,77.2389808
2472,28.6391199,77.2410568,28.63994,77.2398401
2473,28.4172422,77.0909713,28.4323899,77.090955
2481,28.6119317,77.1113923,28.6132473,77.1091343
2485,28.6132473,77.1091343,28.6168341,77.1058478
